tipo_elem;distrito;id;cod_cent;nombre;x;y;longitud;latitud
URB;0.0;5640;62025;Pedro Teixeira E-O - PºCastellana-Poeta Joan Maragall;441380,185940549;4478484,68870927;-3.691346183779694;40.454959016626205
URB;0.0;3790;62036;Orense S-N - Huesca-San German;441111,515402401;4478774,75884181;-3.6945414987997607;40.457553098917465
URB;0.0;4191;02013;Dr, Esquerdo S-N - Lira-Estrella Polar;443156,226426346;4473372,3945463;-3.6699442136417426;40.40902823097253
URB;0.0;6508;71003;C/, Alcala - Eduardo Teran-Av, Canillejas a Vicalvaro;447762,083719204;4477251,54115931;-3.6159827488283405;40.444275741567445
URB;0.0;3639;31048;OFELIA NIETO S-N(FRANCOS RODRIGUEZ-VILLAAMIL);439862,772612851;4479128,7003273;-3.7093018734929015;40.46065211693732
URB;0.0;4536;31058;P: DIRECCISN E-O(ISLA GOMERA-OFELIA NIETO);440070,89504032;4479355,92725489;-3.706868761184235;40.46271410309834
URB;0.0;3869;02015;Dr, Esquerdo S-N - Av, Mediterraneo-Lira;443149,26449713;4473249,50397957;-3.6700152807029376;40.40792068999967
URB;0.0;10103;09038;Principe Vergara N-S(Giro a Jorge Juan) - Goya -Jorge Juan;442290,51233198;4475013,42777771;-3.6802954741207037;40.42375194047306
URB;0.0;7078;35061;PUENTE DE LA  PAZ E-O(AV,BADAJOZ-AV,BRASILIA)(GIRO A  M-30);444021,554144623;4476897,97783331;-3.6600567531722135;40.44084723038054
URB;0.0;5415;43002;AV,MONFORTE DE LEMOS O-E(AV,BETANZOS-PL,VERMN);439728,316856198;4481048,68818705;-3.7110700318189895;40.477938345743944
URB;0.0;3616;09021;Fco, Silvela S-N - Jose Ortega y Gasset-Pl, Manuel Becerra;443174,2618651;4475658,92147089;-3.669935963907106;40.429627711469735
URB;0.0;5585;61075;Costa Rica O-E(Lateral) - Victor de la Serna-Pl,Jose Mª Soler;443093,966634043;4478847,55768167;-3.671168181466011;40.45834702128399
URB;0.0;5618;61114;Pte Costa Rica O-E(Salida Tunel) - Jose MªSoler-Arturo Soria;443508,78225572;4478982,63162718;-3.666288047817212;40.459592134086115
URB;0.0;3709;71004;C/, Alcala - Av, Canillejas a Vicalvaro-San  Mariano;447828,129021717;4477295,2902239;-3.615207587046169;40.44467400590632
URB;0.0;3710;71005;C/, Alcala - Gutierrez Canales-San Mariano;447973,854384247;4477429,51478638;-3.6135002898779165;40.44589231171292
URB;0.0;5421;43010;AV,BETANZOS N-S(AV,ILUSTRACISN-AV,MONFORTE DE LEMOS);439607,897976868;4481134,43992988;-3.7124987658790927;40.47870207960853
URB;0.0;3773;61093;COLOMBIA O-E (PUERTO RICO-VMCTOR DE LA SERNA);442922,420921377;4478696,55645693;-3.67317773746106;40.45697496712379
URB;0.0;3803;26022;AV,ANDALUCIA N-S(GTA,MALAGA-AV,POBLADOS);441014,057736677;4469320,79679422;-3.694814240150967;40.372380261746
URB;0.0;6512;71010;C/, San Romualdo  - Alcala-Albasanz;447212,347046753;4476766,7062138;-3.6224245251000466;40.43987334540364
URB;0.0;4834;26027;CRA,VILLAVERD E-O(COALICION-VILLAFUERTE);441546,380106123;4467359,49030335;-3.688364519496223;40.35474916942097
URB;0.0;3952;06004;Principe Vergara, 131 N-S - Lopez Hoyos - Gomez Ortega;442448,874747091;4477134,82572167;-3.6786208751267186;40.44287350856518
URB;0.0;5530;61016;Pº de la Habana S-N - Comandante Franco-Platerias;442423,492615217;4479777,77991552;-3.679159839789809;40.466680695032764
URB;0.0;5619;61122;Acceso M-30 S-E(Tunel) - M-30 Sur-Pl,Jose Mª Soler;443440,533764227;4479036,36788362;-3.6670977442946424;40.46007157320362
URB;0.0;5624;62008;Bravo Murillo S-N - Alonso Castrillo-Pensamiento;440714,416821865;4479012,82625833;-3.699246857570297;40.4596694748181
URB;0.0;5553;61041;Av,Pio XII S-N - Madreselva-Manuel  Montilla;442711,15701172;4479511,67351659;-3.675742812593742;40.46430337630749
URB;0.0;5555;61043;Comandante Franco O-E - Pº de la Habana-Av,Pio ;442645,977343905;4479651,92054196;-3.676524256033546;40.46556228735156
URB;0.0;5627;62012;Bravo Murillo O-E - Ulpiana Benito- Poeta Joan Maragall;441264,303821334;4479628,55902307;-3.692818625176679;40.465255304465494
URB;0.0;4851;27034;VILLALONSO E-O(EDUARDO BARREIROS-CTRA, CCHEL, VILLAVERDE);440089,216861393;4466853,08553707;-3.7054756808086413;40.350083789234574
URB;0.0;5873;42005;(AFOROS) CARDENAL HERRERA ORIA, 244 E-O(ISLA AROSA-PICO BALAITUS);439030,343734577;4481478,07165043;-3.719345217161834;40.48175542792098
URB;0.0;5556;61044;Madre de Dios E-O - Palmito-Av,Pio XI;442734,928560489;4479252,16257172;-3.6754390195435853;40.461967223124795
URB;0.0;7092;61121;Acceso M-30 N-E(Tunel) - M-30 Norte-Pl,Jose Mª Soler;443433,020060538;4479040,15043184;-3.6671866970371543;40.460105136725936
URB;0.0;5899;42035;AV, CARDENAL HERRERA ORIA 124 S-N(ACCESO M-607-ISLA DE SICILIA);440976,626495347;4482410,14343916;-3.6964705920477203;40.49029251403949
URB;0.0;5874;42006;Av, Cardenal Herrera Oria, 221 O-E(Isla de Arosa-La Maso);439312,219900681;4481578,86165043;-3.7160294201171613;40.48268402892408
URB;0.0;10027;42012;AV, CARDENAL HERRERA ORIA 83 O-E(PEÑA DEL OSO-CTRA, DE COLMENAR);440724,432355746;4482346,01901544;-3.6994402532345614;40.48969688700383
URB;0.0;5906;42055;(TACTICO) LAGUNA GRANDE, 1 N-S (PROX, GR-14);439880,372000771;4481936,11283773;-3.7093604034108836;40.4859436070545
M30;0.0;7145;14NC96PM01;14NC96PM01;439706,236810844;4472101,80761146;-3.710481558089372;40.397339443948184
M30;0.0;6868;14NL24PM01;14NL24PM01;440397,529665019;4471731,01213245;-3.7023014694804557;40.39404889284224
M30;0.0;6866;14NL78PM01;14NL78PM01;439990,531315656;4471978,33615162;-3.7071201319940057;40.3962476861237
URB;0.0;5121;51022;PSO, MARCELINO CAMACHO ENTRE GRAL,RICARDOS Y CASTROJERIZ SENTIDO SE-NO;437170,370728725;4470788,84875267;-3.740231520067107;40.3853242790845
URB;0.0;4054;10006;(AFOROS) Av, Menendez Pelayo, 10 S-N - Dr, Castelo-O´Donnell;442347,262268916;4474675,53066866;-3.679595900418511;40.42071192578524
URB;0.0;3834;62009;Bravo Murillo S-N - General Margallo-San Felipe;440816,548953529;4479190,34049031;-3.6980588923832043;40.46127587682884
URB;0.0;5626;62011;Bravo Murillo O-E - OÑate-Amalia;441060,066841383;4479537,24914165;-3.6952190594518513;40.464418283298805
URB;0.0;5050;49017;GRAL, RICARDOS E-O(PSO, MARCELINO CAMACHO-BATALLA TORRIJOS);437207,226151203;4470699,2339698;-3.7397885073037718;40.38451976740125
URB;0.0;5065;50004;OPORTO O-E(PORTALEGRE-ABRANTES);438619,691959672;4470778,34311805;-3.7231565350109945;40.38533767605291
URB;0.0;5084;50018;Pº STA, Mª CABEZA S-N (LATERAL);439059,264257216;4470585,57960259;-3.7179596306483633;40.38363343588135
URB;0.0;5105;51006;OCA ENTRADA CRUCE  A 110M LINEA DE PARADA SENTIDO S-N;437762,673300906;4471214,09101316;-3.7332953569169995;40.38919951309066
URB;0.0;4988;39041;(TACTICO)CRISTO VICTORIA E-O(SAN BASILIO-RAFAELA YBARRA);439591,668874693;4470038,47398712;-3.711635819700758;40.37874359942053
URB;0.0;3406;39043;CRISTO VICTORIA E-O(ISABELITA USERA-SAN BASILIO);439971,844409715;4470080,98857271;-3.707161518843783;40.37915406522141
URB;0.0;4320;16049;Cuesta San Vicente O-E - Salida Calle 30-Arriaza;439102,41758073;4474652,12964062;-3.7178403006227767;40.42026997337671
URB;0.0;5679;62067;Francisco Gervas E-O - Orense-Infanta Mercedes;441133,124266448;4479153,50929701;-3.694321783998664;40.460966574147655
URB;0.0;5773;97022;(AFOROS)Av,Reina Victoria E-O   - Gral, IbaÑez Ibero - Estudiantes;439726,387131114;4477597,44599439;-3.7107650191722104;40.44684808436013
URB;0.0;6521;71022;C/, Emilio MuÑoz - Castillo de Ucles-Miguel Yuste;447144,430806846;4476134,54962656;-3.6231727048056888;40.43417419391655
URB;0.0;4709;90035;TOLEDO N-S(SEGOVIA-SAN MILLAN);439943,682562101;4473754,70316234;-3.707839744223085;40.412246680987
URB;0.0;4854;27037;SAN JENARO S-N GIRO IZDA, (OXIGENO-PSO, TALLERES);440299,0431185;4466528,89275246;-3.702974737218024;40.347178316329995
URB;0.0;4855;27038;SAN JENARO S-N FRENTE (OXIGENO-PSO, TALLERES);440296,313393968;4466527,23300367;-3.703006722006873;40.3471631690001
URB;0.0;4982;39034;EDUARDO BARREIROS N-S(PINSAPO- SALVADOR MARTINEZ);440872,270147821;4468847,15975908;-3.696440360079154;40.368103429127345
URB;0.0;4983;39035;EDUARDO BARREIROS S-N(ALERCE-CONIFERAS);440727,033824037;4468540,9420345;-3.6981224537623683;40.36533453455109
URB;0.0;4990;39044;(TATICO) SAN BASILIO N-S(MAMERTO LOPEZ-CRISTO VICTORIA);439928,290049461;4470090,25795459;-3.7076754475685676;40.37923443009217
URB;0.0;5134;58003;BESOLLA O-E ENTRE CALLE DE ANCIU Y AV,ABRANTES;437596,361996135;4469787,82324612;-3.7351150384804948;40.376338591975426
URB;0.0;5145;58012;CLARA CAMPOAMOR, 71 N-S(WENCESLAO-CARCASTILLO);437793,236507263;4470192,00120857;-3.732835486583167;40.37999433691433
URB;0.0;9998;73007;AV, CARDENAL HERRERA ORIA E-O (GAVILANES - ARROYOFRESNO);437301,907333144;4480957,75745137;-3.739684988167249;40.47693956528017
URB;0.0;9997;73009;ARROYOFRESNO N-S (GAVILANES-AV, HERRERA ORIA);437214,409573856;4481046,56895498;-3.74072596003216;40.477732995762864
URB;0.0;7030;01303;(MICRO) Pl, Colon  (Delante G, 7) - (MICRO) Pl, Colon  (Delante G, 7);441411,753621468;4475130,01019905;-3.6906645604251653;40.42474075588941
URB;0.0;10328;73023;JUANITA CRUZ S-N(ARROYO DEL MONTE-MARIA DE MAEZTU);438909,412824394;4482944,05960717;-3.720913204271466;40.49495263638792
URB;0.0;6584;77401;(TACTICO)  SALIDA CUARTEL ARTILLERIA;442462,065683879;4484964,66198208;-3.679175783036417;40.5134088953499
URB;0.0;3857;02002;Dr, Esquerdo S-N - Alcalde Sainz Baranda-Ibiza(Giro a Ibiza);443220,030300213;4474291,80477664;-3.669274344447474;40.417315130994645
URB;0.0;3866;02011;Av, Nazaret O-E - Jesus Aprendiz-Dr, Esquerdo;443091,814232517;4473633,38903287;-3.6707266503477998;40.41137501035671
URB;0.0;6523;71024;C/, Cronos - Miguel Yuste-San Romualdo;447282,714516437;4476272,86171895;-3.6215538897736206;40.435428967747754
URB;0.0;6524;71025;Av, Arcentales  - Gta, Arcentales-San Romualdo;447387,759816752;4476458,29063242;-3.6203307928205195;40.437106073165246
URB;0.0;6525;71026;C/, Cronos - San Romualdo-Julian Camarillo;447373,44966415;4476408,27117235;-3.6204953664288144;40.43665456284327
URB;0.0;4627;34009;LSPEZ DE HOYOS, 133 O-E(MARCENADO-RAMOS CARRISN);443155,574658931;4477543,65059672;-3.6703248698991193;40.44660501905538
URB;0.0;4706;97080;Pº Yeserias E-O - Melilla-Gta,Piramides;439508,099013303;4472459,12344426;-3.712850127230276;40.400543948281374
URB;0.0;7061;35060;CAMILO JOSI CELA N-S (FCO, REMIRO -MARQUES DE AHUMADA);443366,784246414;4476566,05956906;-3.6677472398917956;40.437812805960135
URB;0.0;3871;02019;Fdez, Shaw S-N - Federico Moreno Torroba-Pl, Conde Casal;443224,742406629;4472982,18425757;-3.66910194381355;40.40551767735591
URB;0.0;3602;02036;Estrella Polar O-E - Pez Austral-Sirio;443595,341051254;4473592,350104;-3.6647887653064664;40.41103958194288
URB;0.0;3883;02039;Dr, Esquerdo N-S - Moneda-Samaria;443183,470213282;4473938,40835689;-3.6696736915155066;40.41412905099501
URB;0.0;4224;06008;Principe Vergara, 88 S-N - General Oraa -Maria Molina;442394,135527645;4476382,57780313;-3.679198092660364;40.43609310584143
URB;0.0;3497;06019;Lopez Hoyos, 28 S-N - Lagasca-Velazquez;442028,812724836;4476682,59047938;-3.683532487927825;40.438770378433865
URB;0.0;3970;06030;Francisco Silvela N-S - Principe Vergara-Maria Molina;442466,342815802;4476608,5852883;-3.6783672571590085;40.4381340898764
URB;0.0;3499;97033;Juan XXIII S-N  - Poeta Angela Figuera -Av,Moncloa;439040,411531949;4477515,32628877;-3.7188457732666436;40.44605830044809
URB;0.0;4264;97044;Gran Via San Francisco N-S - Cra,San Francisco-San Bernabe;439429,401120234;4473513,39554991;-3.7138777866990313;40.410035605534574
URB;0.0;4268;97048;MayorO-E - Pl, Villa-Milaneses;439738,180997529;4474122,89122325;-3.7102965408667785;40.41554863671347
URB;0.0;3608;07006;Azcona, 7 N-S - Ardemans-Francisco Silvela;443038,725100847;4476058,23037736;-3.6715695285868923;40.43321561944612
URB;0.0;4050;97103;Dr,Esquerdo 63 S-N - Ibiza-O´Donnell;443244,675951542;4474547,82144235;-3.669006706368336;40.419623147023096
URB;0.0;6585;77402;(TACTICO)CASTIELLO JACA N-S(GIRO A PTE, REINA);442731,185278385;4483736,04654687;-3.6758881922840407;40.50235968482217
URB;0.0;10137;77408;(TACTICO)PTE, REINA O-E(GIRO A VALCARLOS);443178,878708825;4483509,5652159;-3.6705845287060694;40.500350229823695
URB;0.0;6595;78004;SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO);443318,011782531;4484288,70035916;-3.669012364373477;40.50737850711121
URB;0.0;3771;80006;AV,DE LOS  POBLADOS ENTRE GUAREÑA Y PADRE PIQUER SENTIDO E-O;434960,366366559;4471273,63959097;-3.7663161646207852;40.38952187170231
URB;0.0;5072;02048;Dr, Esquerdo N-S - Valderribas-Av, Ciudad Barcelona;442794,532529448;4472614,85964144;-3.67413866453082;40.40217916705551
URB;0.0;3895;02051;(AFOROS) Av, Ciudad Barcelona E-O - El Cafeto-Seco;442943,844978377;4472358,97994159;-3.6723562706573567;40.39988430552673
URB;0.0;3896;02052;Seco S-N - Gandia - Av, Ciudad Barcelona;442976,3718848;4472264,16532239;-3.671964502285571;40.39903239055396
URB;0.0;4014;06043;Hermosilla a 50 mts G,2 O-E - Lagasca - Velazquez;441907,22160408;4475307,46448192;-3.6848403720547163;40.42637409476753
URB;0.0;3994;07003;Conde PeÑalver, 14 S-N - Hermosilla-Ayala;442692,65758456;4475289,85147503;-3.675580101782215;40.42626990259952
URB;0.0;3607;07005;(AFOROS) Francisco Silvela N-S - Maldonado-Juan Bravo;442890,881526196;4476074,39294359;-3.6733139326282;40.43335108184077
URB;0.0;5277;85003;ENTRADA A CRUCE DESDE TUNEL CALLE 30 N-S (A 100M LINEA PARADA);439163,876536067;4472267,66358173;-3.7168879264752963;40.39879411001471
URB;0.0;3976;06036;Francisco Silvela N-S - Gta, Lopez Hoyos-Principe Vergara;442306,696759804;4476819,10264037;-3.680268600099767;40.440019471070705
URB;0.0;3978;06038;Lopez de Hoyos E-O - Principe Vergara- Gta,Lopez Hoyos;442407,054394554;4476951,17034058;-3.6790973221911827;40.441216157278475
URB;0.0;4069;10025;(TACTICO) Pio Baroja O-E(Entrada a  Cruce) - ;442602,516220631;4473825,9949658;-3.6765105717404483;40.4130765104644
URB;0.0;10049;05026;Serrano 206 S-N - Cinca - Turia;442176,90795197;4478016,4812432;-3.6819078562906733;40.450797002992026
URB;0.0;3972;06032;Diego de Leon O-E - Lagasca-Velazquez;441964,785729344;4476260,44738176;-3.6842488185544964;40.434963046155495
URB;0.0;3973;06033;Principe Vergara N-S - Lopez Hoyos-Francisco Silvela;442421,450853048;4476889,65500147;-3.6789220049934532;40.440662994564974
URB;0.0;4070;10026;(TACTICO) Fernan Gonzalez N-S - Duque Sesto-O´Donnell;442791,468552671;4474778,15918949;-3.6743692862300494;40.42166711530964
URB;0.0;9855;70020;Av, Partenon - Via de Dublin-Av, Capital de EspaÑa;447824,182108166;4479417,4172254;-3.6154285246886464;40.46379109412504
URB;0.0;6969;70021;Av, Capital de EspaÑa - Acceso Campo de las Naciones;447779,817363421;4479338,93799565;-3.615945332789433;40.46308132223969
URB;0.0;6328;56404;C/, Guisona - Guisona-Lopez de Hoyos;444594,92794466;4479899,61153109;-3.653558314629374;40.467925868652586
URB;0.0;4056;97105;O´Donell 52 O-E - Maiquez - Dr,Esquerdo;443112,97700514;4474729,55937305;-3.670575271171943;40.42125134542427
URB;0.0;5182;81001;Pº,DE LA ERMITA DEL SANTO ENTRE SEPULVEDA Y AV, MANZANARES O-E;438646,99030694;4473600,44005045;-3.72310688826601;40.41076244163527
URB;0.0;5259;84024;CTRA Bº FORTUNA N-S(TROMPAS-FLAUTAS);434966,762835524;4469246,3642621;-3.7660339167059105;40.37125986023054
URB;0.0;3612;07010;Conde PeÑalver, 60 N-S - Padilla-Jose Ortega y Gasse;442726,19088959;4475803,62333158;-3.6752311010845222;40.43090052908125
M30;0.0;10209;PM423091;PM423091;434027,751301711;4479419,86934738;-3.778148844409783;40.462832262880255
M30;0.0;6860;15RR60PM03;15RR60PM03;439567,062572386;4472426,30198713;-3.712152222563204;40.40025255819229
URB;0.0;4051;97106;O´Donell 69 E-O - Iturbe-Dr,Esquerdo;443379,557636069;4474687,4766276;-3.667429316354612;40.420890424117864
URB;0.0;3980;06040;Jose Ortega y Gasset, 16 O-E - Lagasca-Velazquez;441929,047862775;4475746,73225156;-3.6846232113651585;40.430332757692945
URB;0.0;5832;41022;C/, Ntra, Sra, Perpetuo Socorro - Puerto del Monasterio-Av, Albufera;443829,024909483;4471691,57642609;-3.661866995218006;40.393932127716276
URB;0.0;3982;06042;Velazquez S-N (Entrada Tunel) - General Oraa-Maria Molina;442055,633952062;4476401,57293942;-3.6831906368553557;40.43624070746895
URB;0.0;3579;07008;Conde PeÑalver N-S - Maldonado-Juan Bravo;442743,802592581;4476074,10736803;-3.6750478470155477;40.43333839741349
URB;0.0;5833;41023;C/, Sierra del Cadi - Arroyo del Olivar-Av, Albufera;443935,329260428;4471564,75050196;-3.6606033162814775;40.39279676765067
URB;0.0;6271;55401;C/, Carril del Conde  - Carril del Conde-Ctra, Canillas;444637,855359875;4479373,2603024;-3.653006050383487;40.46318710106012
URB;0.0;6272;55402;C/, Ricardo San Juan - Ricardo San Juan-Ctra, Canillas;444654,723611724;4479457,90403193;-3.6528144807725638;40.46395073730095
URB;0.0;10236;28047;VILLAMANIN N-S DELANTE GR-4 (VILLAMANIN - VILLASANDINO);436066,625396645;4473064,21656181;-3.7534627689294995;40.40573774656027
URB;0.0;9863;88402;Av, EntrepeÑas - Adrada-Av, Suertes;448487,071411982;4469037,40114343;-3.606769340831719;40.37032258105099
URB;0.0;5871;42003;Av, Cardenal Herrera Oria, 255 E-O(Pico Balaitus-Julio Calvo);438804,327817513;4481352,39719611;-3.721999516299288;40.48060668359988
URB;0.0;5287;85013;ANTONIO LOPEZ E-O (BALEARES-MARQUES DE VADILLO);439388,905109821;4472075,3870484;-3.7142180993171516;40.39707839965661
URB;0.0;10099;08020;Principe Vergara N-S(Giro a Maldonado) - Diego Leon-Maldonado;442370,32234784;4476136,88829144;-3.679456561739927;40.43387816481913
URB;0.0;3728;11008;Guillermo de Osma E-O - Alonso Carbonel-Benito Valderas;440875,263589301;4471715,71121412;-3.696671261132468;40.3939451044913
URB;0.0;5423;43012;Av,Ilustracion O-E - M-30 -Av,Betanzos;439457,354152262;4481247,34531919;-3.7142855131509602;40.479708209234
URB;0.0;9854;70019;Av, Partenon - Ribera del Sena-Av, Capital de EspaÑa;447658,021058678;4479376,79893576;-3.6173849833232916;40.46341473073889
URB;0.0;10001;57022;Av, LogroÑo - Timon-Pajarones;450638,638040294;4480677,06080957;-3.5823309026814685;40.47531070120397
URB;0.0;3429;41401;C/, Sierra de Javalambre - Francisco Iglesias-Av, Albufera;443345,227902987;4472113,07300456;-3.6676047507408915;40.39769644167902
M30;0.0;6861;15RR60PM02;15RR60PM02;439563,446514711;4472421,13620066;-3.7121943412864984;40.400205759865216
M30;0.0;7118;14NC71PM01;14NC71PM01;439726,864176046;4472104,75887876;-3.7102387891782316;40.39736752356494
URB;0.0;10012;3103001;Nueva Zelanda S-N - Isla Cristina-Gta,Isaac Rabin;438606,155332564;4479961,42043389;-3.7242027785428604;40.46806166228464
URB;0.0;4332;16065;(TACTICO) Mozart N-S (entrada cruce) - (TACTICO) Mozart N-S (entrada cruce);438794,46515713;4474851,61607156;-3.721489267847821;40.42204443880615
URB;0.0;5917;44049;C/, Alcala - Urquiza-Virgen del Sagrario;445167,034355475;4476121,46390894;-3.6464839066034522;40.43392829561912
URB;0.0;10004;44050;C/, Alcala - Urquiza-Gutierre de Cetina;445190,048825117;4476129,32502241;-3.646213258959468;40.43400062982745
URB;0.0;4004;08003;Diego de Leon, 38 O-E - Castello-Principe de Vergara;442280,139473907;4476237,55369159;-3.6805288936345653;40.43477875422687
URB;0.0;4005;08004;(AFOROS)Jose Ortega y Gasset 45 E-O - Gral, Diaz Polier-Ppe,Vergara;442511,517013964;4475711,77202883;-3.6777535299288773;40.430058277713485
URB;0.0;4017;08018;Jose Ortega y Gasset E-O - NuÑez de Balboa-Velazquez;442103,715078713;4475737,62119934;-3.6825632938947597;40.430262856317164
URB;0.0;5289;85015;ANTONIO LOPEZ E-O (ORGAZ-MONTSERRAT);439563,683724911;4471964,84694978;-3.712148233355819;40.39609530274093
URB;0.0;5332;86031;BLAS CABRERA ENTRE JOSE CADALSO Y MAESTRA JUSTA FREIRE;434831,350753433;4469950,23720057;-3.7677007759368424;40.37759005913939
URB;0.0;10006;44048;C/, Alcala - Hnos, Machado-Lago Constanza;444927,227273193;4476012,35721447;-3.649301620189244;40.43292955847147
